0.0478183, 0.214128, -0.0102026, -0.0686353, 0.0334782
-0.00195456, 0.21434, -0.0662039, -0.0689943, -0.00136827
-0.0038344, 0.210119, -0.0673568, -0.0680682, -0.00268458
-0.0523346, 0.210611, -0.12008, -0.0656563, -0.0366348
-0.0499195, 0.205069, -0.116025, -0.0639689, -0.0349453
-0.050395, 0.21101, -0.116084, -0.0628864, -0.035278
-0.0997885, 0.203842, -0.168896, -0.0623516, -0.0698616
-0.048019, 0.207563, -0.109773, -0.0619719, -0.0336187
0.00195517, 0.214811, -0.05353, -0.0634321, 0.00136869
-0.000977078, 0.214466, -0.056772, -0.0655932, -0.000683994
-0.0528067, 0.210903, -0.115052, -0.066902, -0.0369674
-0.0528299, 0.216808, -0.115529, -0.0670563, -0.0369836
-0.00101468, 0.224253, -0.0582048, -0.0676032, -0.000710413
0.0506214, 0.225905, -0.00153226, -0.066141, 0.0354407
-0.0523491, 0.215024, -0.114536, -0.0641159, -0.0366448
0, 0.222562, -0.0547653, -0.0615722, 1.73193e-18
-0.0504085, 0.21148, -0.109625, -0.0610349, -0.0352875
0.00201212, 0.222764, -0.0506822, -0.0606469, 0.00140856
0.0531452, 0.225867, 0.00683907, -0.0593364, 0.0372019
0.00203164, 0.226742, -0.0469473, -0.0578678, 0.00142222
0.0040631, 0.226934, -0.0446982, -0.0569417, 0.0028447
0.00406307, 0.226923, -0.0428415, -0.0569415, 0.00284468
0.00203163, 0.22673, -0.043234, -0.0578676, 0.00142221
0.00203162, 0.226725, -0.0413774, -0.0578675, 0.00142221
0.00205135, 0.226718, -0.038571, -0.0587836, 0.00143602
0.00205135, 0.226718, -0.038571, -0.0587836, 0.00143602
0.00207126, 0.230682, -0.0366924, -0.0578612, 0.00144995
0.00205133, 0.226707, -0.0348579, -0.0569269, 0.00143601
0.00205133, 0.226701, -0.0330013, -0.0569268, 0.001436
0.00205132, 0.226695, -0.0311447, -0.0569267, 0.001436
0.00201204, 0.222702, -0.0302597, -0.0569327, 0.0014085
0.0536133, 0.228304, 0.0268826, -0.0574437, 0.0375296
0.00203157, 0.226685, -0.0283814, -0.0578668, 0.00142217
0, 0.232509, -0.028313, -0.0589398, -6.60602e-17
0, 0.232509, -0.028313, -0.0589398, -6.60602e-17
0.00104544, 0.230582, -0.0257639, -0.0590916, 0.000731843
-0.0498733, 0.22555, -0.0812279, -0.0573633, -0.0349167
0.00304611, 0.224687, -0.0202977, -0.0561569, 0.00213269
0.0030461, 0.224678, -0.0184411, -0.0543003, 0.00213267
-0.0498867, 0.225966, -0.0756793, -0.0536598, -0.034926
-0.103004, 0.221277, -0.134512, -0.0540959, -0.0721115
-0.101087, 0.21551, -0.13193, -0.054873, -0.0707694
-0.051949, 0.225953, -0.0770237, -0.0564465, -0.0363656
-0.0534664, 0.223801, -0.0791702, -0.05753, -0.0374268
-0.104519, 0.219279, -0.135718, -0.0570503, -0.0731654
-0.105006, 0.213185, -0.13673, -0.0568745, -0.0735058
-0.00199231, 0.218412, -0.0235443, -0.0578527, -0.00139469
0.152388, 0.226731, 0.147047, -0.0594676, 0.1067
0.20309, 0.229886, 0.201854, -0.0610378, 0.142232
0.101399, 0.22407, 0.0891512, -0.060064, 0.0710021
0.099971, 0.222101, 0.0871137, -0.0599179, 0.0700018
-0.00298658, 0.220208, -0.0288238, -0.0598712, -0.002091
-0.0519347, 0.223555, -0.0821156, -0.054738, -0.0363556
-0.0433085, 0.221925, -0.0666053, -0.0453123, -0.0303469
0.0105956, 0.223204, 0.0010606, -0.0366681, 0.00743371
0.0647048, 0.221441, 0.0643605, -0.0379189, 0.0453759
0.00884476, 0.21584, 0.00376236, -0.0403779, 0.00620148
0.00443562, 0.216446, -0.00112806, -0.0450178, 0.00310623
0.000977136, 0.2146, -0.00634603, -0.0507434, 0.000684034
0.0500786, 0.212275, 0.0476068, -0.0529178, 0.0350564
0.0485775, 0.214206, 0.0436386, -0.0549283, 0.0340164
0.0994381, 0.214358, 0.0990729, -0.0535567, 0.0696277
0.0496177, 0.208568, 0.0433815, -0.0519896, 0.0347339
0.0510462, 0.206531, 0.0463586, -0.0509059, 0.0357331
-0.0467851, 0.199148, -0.0602092, -0.0499586, -0.0327548
0.00376436, 0.202799, -0.00232517, -0.0495001, 0.00263557
0.0547847, 0.206194, 0.0551522, -0.0490423, 0.0383585
0.104098, 0.207405, 0.111204, -0.0478041, 0.0728904
0.104975, 0.205155, 0.113573, -0.0476546, 0.0735045
0.0514539, 0.19995, 0.0547092, -0.0491925, 0.0360211
0, 0.190743, -0.00278477, -0.0522918, 2.7595e-17
0.0491408, 0.192044, 0.0512357, -0.0538415, 0.0344
0.0509635, 0.196007, 0.0541791, -0.0510462, 0.0356779
0.049573, 0.189948, 0.0531046, -0.050275, 0.034705
0.00269396, 0.188801, 0.00159231, -0.0477988, 0.00188618
0.00181244, 0.190745, 0.00200644, -0.0479541, 0.00126898
-0.0469236, 0.18389, -0.0510944, -0.0490385, -0.0328493
-0.0460869, 0.1779, -0.050641, -0.050753, -0.0322642
0, 0.17683, 0.000467682, -0.052136, 5.24621e-17
-0.0025983, 0.178734, -0.00287273, -0.0529043, -0.00181903
-0.00252825, 0.170782, -0.00372403, -0.0538348, -0.00177006
0.0435289, 0.175842, 0.0459673, -0.0544522, 0.0304769
-0.00252563, 0.17261, -0.00604037, -0.0561657, -0.00176842
-0.0947613, 0.16795, -0.109757, -0.0553955, -0.0663588
-0.140423, 0.166806, -0.16966, -0.0539807, -0.0983206
-0.231492, 0.161176, -0.288093, -0.0516815, -0.162045
-0.35871, 0.148167, -0.445051, -0.0490002, -0.251105
-0.354675, 0.140597, -0.440641, -0.047077, -0.248273
-0.316749, 0.147711, -0.399069, -0.0465376, -0.221724
-0.317446, 0.149453, -0.400274, -0.0466612, -0.222212
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.316577, 0.146845, -0.400708, -0.0465246, -0.221604
-0.272115, 0.143287, -0.360192, -0.0462622, -0.190484
-0.270877, 0.137316, -0.368458, -0.0472795, -0.189634
-0.224393, 0.12866, -0.334963, -0.0478532, -0.157142
-0.135445, 0.133915, -0.246256, -0.0481486, -0.0948649
-0.218214, 0.118941, -0.337191, -0.0469055, -0.152761
-0.218214, 0.118941, -0.337191, -0.0469055, -0.152761
-0.218297, 0.115355, -0.336413, -0.0465765, -0.152819
-0.132286, 0.125572, -0.240435, -0.0458216, -0.092603
-0.170606, 0.11793, -0.280961, -0.0443865, -0.119427
-0.168843, 0.118891, -0.276293, -0.0434674, -0.118205
-0.209765, 0.115762, -0.317919, -0.0420419, -0.146869
-0.170491, 0.124515, -0.270793, -0.0425756, -0.119358
-0.13105, 0.136661, -0.224365, -0.0431001, -0.0917402
-0.130709, 0.135369, -0.220778, -0.0414285, -0.091501
-0.0863083, 0.139827, -0.167973, -0.0401174, -0.0604287
-0.130829, 0.136811, -0.213553, -0.0395992, -0.0915855
-0.130829, 0.136811, -0.213553, -0.0395992, -0.0915855
-0.177324, 0.139709, -0.262718, -0.0379969, -0.124129
-0.17738, 0.140196, -0.260943, -0.03431, -0.124168
-0.133217, 0.145567, -0.210654, -0.0312691, -0.0932564
-0.0886782, 0.151098, -0.158131, -0.0263797, -0.0620934
-0.13288, 0.150841, -0.203824, -0.0229646, -0.0930302
-0.134122, 0.157488, -0.201047, -0.0237338, -0.0939005
-0.134154, 0.157727, -0.200153, -0.025606, -0.0939227
-0.137027, 0.159774, -0.201945, -0.0294681, -0.0959241
-0.092842, 0.165999, -0.153009, -0.0318149, -0.0649998
-0.0936856, 0.169995, -0.152998, -0.0318091, -0.0655885
-0.095411, 0.177915, -0.153961, -0.029029, -0.0667935
-0.0962939, 0.181932, -0.153995, -0.027171, -0.0674105
-0.142097, 0.176172, -0.202875, -0.0266864, -0.0994736
-0.0920161, 0.17079, -0.146514, -0.0262544, -0.0644232
-0.0920161, 0.17079, -0.146514, -0.0262544, -0.0644232
-0.0936957, 0.178724, -0.147428, -0.025327, -0.0655964
-0.0936958, 0.178724, -0.147428, -0.023474, -0.0655964
-0.0472649, 0.184816, -0.0941334, -0.0221023, -0.0330878
0.0492346, 0.192886, 0.0127703, -0.0230692, 0.0344657
0, 0.190743, -0.0417715, -0.0244441, -1.07854e-16
0, 0.186776, -0.041772, -0.0253669, -1.76128e-16
-0.0954679, 0.178838, -0.147535, -0.0262464, -0.066833
-0.0472648, 0.184937, -0.0931985, -0.0267283, -0.0330878
-0.047699, 0.188841, -0.0936784, -0.0258062, -0.0333914
-0.0477031, 0.188973, -0.0918296, -0.0220975, -0.0333942
0.00134704, 0.188786, -0.0351846, -0.0153106, 0.000943013
0.00264385, 0.184788, -0.0309622, -0.0106739, 0.00185111
0.0017963, 0.190795, -0.0305098, -0.0160906, 0.00125751
0, 0.190743, -0.033423, -0.0244441, -1.1569e-16
-0.098175, 0.183674, -0.143133, -0.0299579, -0.0687281
-0.0490597, 0.185213, -0.0887081, -0.0285938, -0.0343439
-0.0472806, 0.185341, -0.0867373, -0.0276713, -0.0330988
-0.0937731, 0.182067, -0.137794, -0.0251711, -0.0656498
-0.0472807, 0.187359, -0.086273, -0.0237988, -0.0330987
0, 0.194729, -0.0352735, -0.0244381, -1.43712e-16
-0.0990747, 0.185237, -0.146431, -0.02795, -0.0693578
0.0470057, 0.190451, 0.0135717, -0.03127, 0.032906
0.0470096, 0.190582, 0.0117163, -0.0331295, 0.0329087
0.0474391, 0.190684, 0.0112576, -0.0334401, 0.0332093
-0.00176341, 0.186592, -0.0437202, -0.0328034, -0.0012345
-0.0017634, 0.186587, -0.0455766, -0.0309469, -0.0012345
-0.00269536, 0.190466, -0.0484616, -0.026918, -0.00188691
0, 0.192734, -0.0459449, -0.0205727, -1.71366e-16
0.00179649, 0.190864, -0.042572, -0.0142339, 0.00125765
-0.0463358, 0.186708, -0.0945003, -0.0101928, -0.0324401
-0.0463358, 0.186708, -0.0945003, -0.0101928, -0.0324401
-0.0462934, 0.192673, -0.09399, -0.0109636, -0.03241
-0.0458682, 0.188751, -0.0935199, -0.0118854, -0.0321126
-0.0476911, 0.188671, -0.0955343, -0.0128078, -0.0333858
-0.047261, 0.186703, -0.0955178, -0.0163749, -0.0330849
-0.0013223, 0.184609, -0.0464796, -0.02274, -0.000925701
-0.000889597, 0.186622, -0.0473929, -0.0247506, -0.000622777
-0.0494428, 0.184043, -0.103028, -0.0261234, -0.0346148
-0.145256, 0.175021, -0.218793, -0.0249932, -0.101686
-0.240043, 0.166686, -0.340984, -0.0239375, -0.168036
-0.284512, 0.157516, -0.406882, -0.0207877, -0.19916
-0.368643, 0.144316, -0.499724, -0.0198045, -0.25805
-0.328849, 0.152212, -0.45666, -0.0162744, -0.230194
-0.372553, 0.147253, -0.50488, -0.0157726, -0.260789
-0.332126, 0.153463, -0.463916, -0.0230732, -0.232517
-0.245292, 0.165278, -0.372774, -0.0351224, -0.171803
-0.194075, 0.170293, -0.320873, -0.0442654, -0.135954
-0.194075, 0.170293, -0.320873, -0.0442654, -0.135954
-0.146185, 0.175165, -0.275394, -0.0456886, -0.102435
-0.146036, 0.173565, -0.282533, -0.0475059, -0.10233
-0.100935, 0.181385, -0.240659, -0.0497138, -0.0707501
-0.100738, 0.178948, -0.256027, -0.0487561, -0.0706094
-0.101422, 0.183316, -0.257637, -0.0330615, -0.0710642
-0.152465, 0.17978, -0.314044, -0.0065892, -0.106753
-0.151698, 0.186498, -0.311765, 0.014714, -0.106189
-0.151712, 0.186685, -0.310876, 0.0184112, -0.106198
-0.293151, 0.1561, -0.464327, 0.0238939, -0.205206
-0.249084, 0.169382, -0.413271, 0.0256493, -0.174359
-0.252859, 0.175732, -0.414244, 0.0227038, -0.177002
-0.208559, 0.192507, -0.36283, 0.0149367, -0.145992
-0.160685, 0.203191, -0.308891, 0.00456196, -0.112493
-0.21238, 0.193865, -0.365728, -0.000495627, -0.148694
-0.215549, 0.196214, -0.371051, -0.011528, -0.150937
-0.215008, 0.197626, -0.372689, -0.0208139, -0.150551
-0.214702, 0.198385, -0.375561, -0.0237015, -0.150376
-0.112971, 0.223667, -0.266055, -0.0144474, -0.079111
-0.166679, 0.217132, -0.325882, -0.000179856, -0.116688
-0.168297, 0.22075, -0.327662, 0.00807588, -0.117823
-0.169966, 0.222483, -0.329027, 0.0100743, -0.118993
-0.222814, 0.212202, -0.387013, 0.0113936, -0.155982
-0.170597, 0.228484, -0.329207, 0.0126778, -0.119421
-0.172278, 0.234186, -0.330589, 0.0149808, -0.120598
-0.117758, 0.248987, -0.269858, 0.0185725, -0.0824367
-0.060485, 0.268291, -0.20607, 0.0172555, -0.0423403
-0.0611117, 0.272135, -0.206758, 0.0144798, -0.0427789
-0.0617514, 0.274022, -0.206996, 0.0127886, -0.0432268
-0.0623978, 0.277873, -0.207705, 0.0118605, -0.0436792
-0.0623977, 0.277939, -0.206781, 0.0137016, -0.0436792
-0.00129174, 0.289861, -0.139719, 0.0160845, -0.000904267
-0.0630575, 0.281833, -0.206575, 0.0229484, -0.0441412
-0.0624123, 0.286152, -0.204018, 0.0312776, -0.0436888
-0.0624192, 0.288353, -0.201721, 0.0351393, -0.0436937
-0.062433, 0.288698, -0.198052, 0.0406911, -0.0437033
-0.0624468, 0.289108, -0.193467, 0.0425543, -0.0437129
-0.0631289, 0.293461, -0.188688, 0.0397801, -0.0441904
-0.128218, 0.28495, -0.257945, 0.0362661, -0.0897535
-0.128949, 0.287607, -0.254618, 0.0287387, -0.0902647
-0.131059, 0.289841, -0.253736, 0.020602, -0.0917494
-0.0680432, 0.303643, -0.182561, 0.0165049, -0.0476374
-0.0029042, 0.317512, -0.109014, 0.0105187, -0.00203342
0.0653183, 0.331417, -0.0301808, 0.00728506, 0.0457286
0.0667671, 0.333577, -0.0281223, 0.00527357, 0.0467431
0, 0.325815, -0.100248, 0.00185644, -2.59949e-19
-0.00148371, 0.323622, -0.100487, 0.000153793, -0.00103884
-0.0030003, 0.325397, -0.101692, 0.000309437, -0.00210072
-0.00300031, 0.325405, -0.0998365, 0.00587798, -0.00210073
-0.0696737, 0.318783, -0.170041, 0.0231406, -0.0487728
0.00150121, 0.326174, -0.0856012, 0.0439383, 0.00105091
0.00153391, 0.332053, -0.0823149, 0.0493524, 0.001074
0.00470729, 0.336458, -0.0732504, 0.0515276, 0.00329594
-0.204714, 0.311095, -0.299587, 0.0442407, -0.143301
-0.271965, 0.306248, -0.369204, 0.0317195, -0.190383
-0.0721769, 0.331261, -0.145541, 0.018674, -0.0505251
-0.00392391, 0.335426, -0.0660449, 0.00634598, -0.00274691
-0.0023534, 0.335608, -0.0633884, 0.00603534, -0.00164748
-0.00155148, 0.333733, -0.0601873, 0.00402203, -0.00108611
0.0695542, 0.339213, 0.0201861, -0.00324536, 0.048695
0.069554, 0.339213, 0.0201861, -0.00696521, 0.048695
0.0687059, 0.344991, 0.0188033, -0.0105311, 0.048114
-0.00158525, 0.33952, -0.0606879, -0.00355912, -0.00110995
-0.142264, 0.324352, -0.215995, 0.0133874, -0.0995936
0, 0.33596, -0.0570828, 0.0245901, -4.01123e-18
0.0727599, 0.349273, 0.0269705, 0.0418403, 0.0509338
0.145823, 0.355217, 0.113776, 0.0515171, 0.102121
0.144952, 0.356375, 0.116077, 0.0532035, 0.101513
0.144845, 0.355155, 0.121556, 0.0475988, 0.101435
0, 0.339916, -0.0338808, 0.0280004, 9.31735e-17
0, 0.341858, -0.0306312, 0.00835396, 1.1264e-17
-0.00160464, 0.341804, -0.0286918, 0.0142325, -0.00112332
-0.0699935, 0.338135, -0.0991785, 0.0324797, -0.0489958
0.000802215, 0.339911, -0.0181444, 0.0391427, 0.000561587
0.0725246, 0.344818, 0.066719, 0.0470481, 0.0507777
0.00171879, 0.364023, -0.00506207, 0.0344912, 0.00120346
-0.0809175, 0.389481, -0.0889825, 0.0120022, -0.0566428
-0.00183076, 0.387028, 0.00169232, -0.00715466, -0.00128161
0, 0.361988, 0.00464109, -0.00649752, 1.18885e-17
0.0676714, 0.334505, 0.0808827, -0.00772343, 0.0473891
0, 0.329803, 0.00835396, -0.00556931, -1.11492e-16
0, 0.333946, 0.0102104, -0.00278465, 6.49112e-18
-0.000775865, 0.331959, 0.0126023, 0.00479842, -0.000543139
0.0662258, 0.327749, 0.0899305, 0.010976, 0.0463639
0.0662183, 0.327565, 0.0917764, 0.014686, 0.0463585
0.13247, 0.324403, 0.168722, 0.020104, 0.0927321
0.13247, 0.324403, 0.168722, 0.0219578, 0.0927321
0.132408, 0.323666, 0.172355, 0.0200993, 0.0926889
0.0684283, 0.322122, 0.108122, 0.01654, 0.0479009
0.071409, 0.323523, 0.116518, 0.0157771, 0.0499941
0.00146805, 0.319916, 0.045712, 0.0177913, 0.00102788
0.00435614, 0.315707, 0.0544654, 0.0264589, 0.00305004
0.00287201, 0.313707, 0.0607153, 0.0374382, 0.00201089
0.00140557, 0.307878, 0.0660608, 0.0419251, 0.000984127
-0.129797, 0.31925, -0.0722396, 0.0365164, -0.0908595
-0.129917, 0.318455, -0.066291, 0.0245633, -0.0909426
-0.129947, 0.31882, -0.0644494, 0.0189695, -0.0909634
-0.067344, 0.308908, 0.00692884, 0.00559219, -0.0471472
-0.12997, 0.315518, -0.0607488, -0.000628769, -0.0909841
-0.00269486, 0.298355, 0.0814984, -0.00711375, -0.00188683
-0.0678652, 0.30125, 0.0110043, -0.0148969, -0.0475214
-0.00263319, 0.2919, 0.0829593, -0.0230512, -0.00184488
0.0553774, 0.281624, 0.145636, -0.0260719, 0.0388098
-0.00516006, 0.286293, 0.0778523, -0.0238231, -0.00361523
-0.00255184, 0.28393, 0.0802635, -0.0184095, -0.00178785
-0.00191648, 0.284256, 0.0809626, -0.010054, -0.0013422
-0.00191837, 0.284383, 0.0818947, 0.00139949, -0.00134293
-0.0612837, 0.286737, 0.016864, 0.00728807, -0.0428993
0.00189841, 0.280081, 0.0879518, 0.0190392, 0.00132896
-0.0562941, 0.282621, 0.0270159, 0.0271548, -0.0394098
-0.0575094, 0.284865, 0.0270784, 0.0288656, -0.0402606
-0.056311, 0.283093, 0.0325941, 0.0290201, -0.0394216
0.00184045, 0.272098, 0.0999531, 0.0218233, 0.00128839
-0.0588512, 0.279854, 0.0344635, 0.0166018, -0.0411962
-0.0594813, 0.272208, 0.0365656, 0.00760617, -0.0416376
-0.0606259, 0.270416, 0.036694, 0.000930675, -0.0424432
0.0524701, 0.250959, 0.164115, -0.00277728, 0.0367407
-0.00457311, 0.254994, 0.10357, -0.00308218, -0.00320184
-0.00349803, 0.260753, 0.10522, -0.00231405, -0.00244913
-0.0618371, 0.26738, 0.0428286, 0.000329379, -0.0432912
-0.00233379, 0.258797, 0.109745, -0.000290312, -0.00163374
-0.0577465, 0.261229, 0.0515345, 0.0020355, -0.0404232
-0.112955, 0.267834, -0.00829359, 0.0040568, -0.0790686
-0.111854, 0.264104, -0.00428035, 0.00965859, -0.0782978
-0.111336, 0.262405, -0.00136734, 0.0116765, -0.0779352
-0.113038, 0.263291, 0.000514561, 0.00888579, -0.0791314
-0.0566318, 0.254128, 0.064898, 0.00296726, -0.0396429
-0.00163156, 0.240784, 0.126767, -0.00602247, -0.00114215
0.1023, 0.214911, 0.241077, -0.0161262, 0.0716257
0.101809, 0.207006, 0.239665, -0.0238162, 0.0713013
0.0998711, 0.205173, 0.238917, -0.0218239, 0.0699432
0.100395, 0.207143, 0.239915, -0.018895, 0.0702919
0.0486879, 0.212049, 0.184428, -0.00908412, 0.0340857
-0.0020128, 0.218985, 0.128673, -0.00307657, -0.00140904
0, 0.21867, 0.132736, 0.0105289, 3.38997e-16
-0.0488521, 0.22154, 0.0836736, 0.0277919, -0.0342057
0.0548624, 0.195536, 0.206452, 0.0379218, 0.0384283
0.00569217, 0.20137, 0.156612, 0.034039, 0.00398626
0.00470241, 0.199615, 0.16341, 0.0202775, 0.00329237
-0.048592, 0.207594, 0.109199, 0.00389469, -0.0340153
0, 0.194803, 0.1643, -0.0105026, 5.07251e-16
-0.0500176, 0.204269, 0.11138, -0.0203241, -0.0350133
0, 0.18685, 0.168944, -0.0225704, 6.07156e-16
0, 0.178897, 0.169877, -0.0216429, 5.04062e-16
0, 0.172873, 0.170349, -0.0218091, 6.01731e-16
0.0449275, 0.154298, 0.220916, -0.0223379, 0.03145
0.0445281, 0.152299, 0.221864, -0.0221859, 0.0311704
0.0870785, 0.138105, 0.268918, -0.0214863, 0.0609584
